Customer ID,CLV
12628,2103.1842498810665
12630,2646.2040546505045
12633,1418.6786522822342
12635,1888.8609818427553
12637,4073.7045904786305
12640,1781.382922091216
12642,1922.264131599277
12643,2312.8694937091386
12645,1516.7982873428907
12646,2623.3910649263885
12647,2855.692704622996
12649,739.1583139400072
12653,1486.6476936714696
12654,781.2210905256942
12656,4150.248926134662
12657,3065.0106733152597
12662,2996.4154846993692
12664,3895.919327642305
12668,2784.7750341105884
12669,1927.0831708408884
12670,2968.930641344981
12673,628.2913245450509
12674,2087.6890074458797
12676,1092.892371785212
12678,13722.945003739078
12679,705.3869776247209
12680,1782.04621528915
12681,10038.363475998762
12682,9387.196558448644
12683,5934.5171377115785
12684,2585.504395706418
12685,5456.17185044535
12689,1761.2961224960013
12691,1000.58419614491
12693,937.283213692845
12694,1027.8532441151713
12695,1081.4743920957308
12697,1324.3294079041139
12700,4704.358379412142
12701,861.5217461907208
12704,3351.3285375607147
12705,4914.050015916218
12708,2232.7143578490386
12709,7329.585707137557
12710,1015.1192880880889
12712,3503.41655071457
12714,3655.413209533607
12716,1204.7738466710236
12717,817.0430759661865
12719,1779.891779011578
12720,4377.276088077799
12721,2144.438319476996
12722,1655.3985463024028
12723,2027.2760428418035
12724,1049.110678452391
12726,2198.8076546228745
12727,3226.9081871498524
12728,823.3088590454564
12731,13784.712114292706
12735,654.8052487160066
12739,877.7898767399869
12744,16171.114435514468
12747,3218.4675361787363
12748,25943.094823925636
12749,4064.459668004417
12753,13508.334615680364
12754,2726.0589543017927
12755,327.8467712589919
12757,8288.892170470046
12758,1401.1079107470084
12759,1370.7747191825679
12762,5733.287572469129
12763,426.97646791951007
12766,4658.872176771925
12775,1369.606056243547
12778,978.2738606380244
12779,3089.710629705851
12781,612.5865393491622
12782,1735.4856446913477
12783,5141.8506399794505
12784,1805.0202560265877
12787,908.3273121882283
12793,575.5340072411916
12794,1737.6235362949938
12798,7335.280181765436
12808,577.1196128343785
12811,632.539732916518
12815,987.9501316101274
12816,852.9315736605354
12820,983.2075383461363
12822,1342.7844854282578
12823,1666.9459504511924
12826,1332.792504786516
12827,1838.0162703309602
12828,2031.8045983292818
12829,454.0417240707933
12830,6626.666183804311
12832,1015.126238234043
12836,1828.919882742012
12838,499.2510051280739
12839,4271.928454327758
12840,2452.5315516089804
12841,3175.4086812311425
12842,972.6359043884486
12843,2022.4239615470392
12844,903.9785537034555
12845,615.3649371005771
12849,699.5577621434572
12853,1573.224303771744
12854,1101.0106455768866
12856,5426.705189343817
12857,602.7184038770142
12865,1577.519981140133
12867,3105.7055026271246
12868,1347.334849019779
12871,752.8178164647009
12872,458.98753448521626
12875,351.99160438751176
12876,2110.8260732892627
12877,1432.7333432030023
12878,863.1441205540004
12879,1712.6346991729297
12882,4063.323780140398
12883,1601.7138051712866
12885,1493.0543901998474
12886,1070.3113695023155
12888,494.0959901509547
12891,641.8113053754446
12895,1074.2200144233723
12897,438.4822230396765
12901,17368.985293523878
12904,880.9775668163979
12906,2815.762933331653
12908,681.9796852379535
12909,1686.8560238496123
12910,2907.2245993406564
12912,5222.9221812875185
12913,1834.731418742101
12915,417.626913220605
12916,2094.589613991095
12919,2149.8217328028195
12921,12556.867090709673
12924,1060.7681583335964
12925,1598.819052628779
12928,1582.45728788248
12930,800.9585218594526
12931,32500.498391524
12933,837.3734341568337
12935,1813.272018530527
12936,1524.31142536054
12937,1627.8817915254476
12939,7983.783798269435
12940,1874.881295222873
12942,629.6514024890487
12944,538.4968331271821
12947,1279.8304437950765
12948,2093.7608971977093
12949,3048.119721731681
12950,6435.073690653496
12951,1083.7649330648878
12952,2317.543902808302
12955,4623.187344739481
12957,3210.282449873156
12962,902.2652136107719
12963,1459.0422891266828
12967,495.68099144058624
12970,662.8328942761786
12971,8826.457128329344
12980,5201.349132578163
12981,938.1321755578862
12985,2806.910820568693
12987,787.1595912243644
12989,5453.054990268695
12990,631.6513469918482
12991,1069.804602862566
12993,670.9220291218681
12994,985.8498558528541
12997,1125.4743199515751
12999,588.9530725866769
13000,567.497389836642
13001,7875.483635787704
13003,609.0054755067808
13004,4475.3432286891175
13005,608.3408685555162
13012,1570.7797683928313
13013,2799.922459181264
13014,3188.777701264659
13015,3071.296677650176
13016,1249.9477599556976
13018,6744.278169870884
13021,2222.6772789252045
13023,1196.7110031042753
13026,1256.4197277272572
13027,4466.81074123977
13028,1949.9861065117757
13029,960.8506746594463
13030,556.4948577934254
13032,1805.6330518317557
13034,623.2308826000759
13035,925.0309369390002
13037,1028.2551644030982
13038,834.61396151782
13040,2364.8160578815387
13046,775.7559616123872
13047,2447.3321296733056
13048,1437.9025285271869
13049,724.038702722622
13050,4542.015869035594
13055,1359.8639583463662
13058,965.22686598438
13064,1093.2084481791567
13066,2235.193209675999
13068,485.7180489062686
13069,3464.4258370307957
13077,622.1507416369151
13078,9608.371805422248
13079,1021.7400089110162
13081,19470.72628955339
13082,2915.933197272539
13083,1168.43596800383
13085,485.1816980694372
13089,44741.74102878035
13090,6861.283326876182
13092,570.9780485820892
13093,4323.733530842304
13094,1637.615744520345
13097,4672.006481369423
13098,24683.39317246218
13102,5022.546838521306
13104,1113.672692464054
13107,1114.053752767131
13109,1128.5616538332133
13110,1423.078504147878
13113,9414.057816755061
13115,2316.404017653886
13117,927.142411518389
13118,1290.4757334381552
13122,462.20234929331355
13124,2170.4580366982073
13126,1739.533182438718
13131,1443.9088757793083
13133,410.4030930142686
13134,1774.1576116008293
13136,2762.1334362085795
13137,3347.82548442217
13138,904.2942122721317
13139,4974.696282417172
13140,517.374035213225
13141,1888.1376745667692
13145,566.8510150823
13147,1974.711211319459
13148,2872.659665601946
13149,1539.0359237630066
13155,761.8229068400876
13157,1706.285524840616
13158,1140.3132875521594
13159,2450.255443032244
13162,1087.3108567236127
13165,778.0572647114913
13167,1501.3804418942557
13168,935.5646497917791
13169,611.7923788222455
13171,663.5807215892521
13173,438.09303665999323
13174,1293.3457131044117
13178,4180.0445450812385
13183,3067.44072776212
13184,1779.6565014248902
13186,1628.631279325293
13189,950.4952301070222
13192,963.55787020452
13196,1605.0369560994332
13198,2588.1831800276723
13199,7524.371614611258
13200,1634.9512890579283
13203,1179.8819036471625
13207,695.1376546172221
13208,1294.290479655853
13209,4476.312963378714
13211,1097.9040565042974
13212,2126.546559096427
13213,1828.830793086793
13217,1238.380983757365
13220,1234.3626272619617
13221,552.1361454105191
13223,513.8552838701955
13224,1835.8727221090426
13225,4278.369695179564
13230,2415.0473326549736
13232,1769.6559403661322
13233,550.5817308772921
13236,1276.135551318566
13238,788.6575014362833
13240,658.1921695043427
13242,654.1562549355034
13246,1701.3241534983263
13247,1385.8996804521323
13248,617.7662481831599
13249,822.2426801839664
13253,721.9102587906532
13255,423.2424994448558
13258,1049.5894121340318
13261,464.80863519972513
13263,6585.013430851648
13265,2097.148764485558
13266,4035.9835767918585
13267,3530.3809871032536
13268,2944.1080854058214
13269,4099.485267082497
13272,1108.7737056544618
13276,1576.2389943930837
13277,1017.949168425386
13280,733.7555579335299
13282,1320.4095745849706
13283,616.8778396526392
13285,2173.323551961052
13292,654.3033034382155
13294,778.2433578484067
13297,2762.067544051379
13301,794.3014232653413
13305,1732.6118456346328
13308,1163.5791694572872
13309,1292.6676916234867
13310,922.1862566512939
13311,767.0919640859669
13313,1334.765608828439
13314,1600.6284523590232
13316,4622.786590086707
13317,1823.1461019363146
13318,2309.531274147482
13319,8029.331795849555
13320,1620.3877805421134
13321,1442.6805081478121
13323,2353.8585209376392
13324,5152.25146431071
13327,2485.814914382505
13329,632.7045959689522
13330,1008.2884007861273
13334,1894.237146789722
13340,6861.601815949934
13344,1124.3261241149962
13350,1558.10638156921
13362,2396.1803849248695
13363,2193.4502601475497
13365,1989.7909085059198
13368,747.5772909543202
13373,2442.612945781161
13376,1116.4827232092844
13379,1345.1705460220603
13381,3208.6800017942933
13384,4444.471177746584
13389,1021.7347635464632
13394,2294.2537358709874
13396,1066.1924425983232
13397,1331.1521496750324
13402,513.4160952471324
13404,524.3822977842135
13405,698.0856258003104
13408,20809.58145782448
13410,1080.1355784839257
13414,1220.1763065311745
13416,1734.0355618067229
13417,920.0169478827262
13418,4449.772666310264
13420,696.0360813009385
13421,1193.2063308763309
13425,1410.8671476266945
13426,2878.420945003607
13427,901.07760493028
13429,2475.644405440413
13430,1507.6055618846208
13431,1616.898884940319
13434,1617.4853699699709
13435,4771.356367824038
13437,3026.4872852837607
13447,3973.0013893407836
13448,2545.6455290568097
13450,2529.200022602331
13451,2385.0488325015403
13452,647.632134713822
13453,520.0746456975273
13455,554.8922246492789
13456,2349.3541110606357
13458,6860.145540138347
13460,1338.12457881307
13461,1747.1017860295028
13467,2104.2821247681854
13468,4394.692536029871
13470,819.9541212159187
13471,5477.3650864017745
13473,471.6277910484931
13475,1336.7025952775737
13476,805.6382208707718
13477,1547.5741574947708
13479,598.2396872724954
13481,1542.254226952014
13486,1876.4393729056112
13487,617.4029093001359
13488,6051.525567181784
13489,728.8177322987648
13491,1180.7251509761693
13492,1521.1362146228985
13493,730.3837068396251
13495,1452.158931459869
13496,422.8027593257985
13497,440.07246458813484
13499,1380.5075698170472
13500,2075.403921476933
13502,507.7881320031024
13505,3961.7807364906703
13506,414.20460782698314
13507,2477.7492367057725
13509,1139.12731322338
13510,2068.972967442584
13515,1144.8290972531413
13516,1688.5653568318126
13517,1825.2428692152555
13520,2748.1427218429576
13521,4838.155378815878
13523,2757.3508471797763
13524,1096.0344998308844
13525,743.105009427244
13527,2141.0251563885104
13529,634.7027092392483
13531,432.43753262517384
13533,513.3843495826529
13534,4692.787113194732
13536,7686.365117302949
13538,1333.5817537824648
13539,756.2273882677317
13544,599.6218246387525
13546,1029.862357751592
13548,804.9166687931784
13549,1255.2304902368815
13552,3278.6660888187707
13555,3190.1473397478317
13557,673.1701850817524
13558,1989.7180159264012
13562,1604.9755880120815
13563,1286.6329035086992
13564,1163.1815769369089
13565,433.2537352407136
13566,1446.699701882909
13569,482.1181760447185
13571,2466.5019044107735
13573,658.2704689140122
13575,1444.1625550533263
13576,5117.075702221122
13577,1807.3936554934232
13579,510.29629761093105
13588,2846.1395471160968
13589,819.504082816391
13590,1842.8454311607625
13591,1020.9378110751236
13592,608.7692336748385
13593,1520.3894751090495
13596,2663.0025177255898
13599,3995.4524664168644
13601,814.6048125659207
13606,549.8778217776353
13610,1246.4714246821832
13611,949.6441635751395
13614,1462.9652845914668
13617,1080.8438467875108
13623,924.3283515535339
13627,1336.602986226545
13629,6100.308834960345
13630,2005.9986781191706
13631,3299.8958606834476
13632,2358.362644009722
13634,1347.294518885298
13636,1135.2964424076602
13637,887.5235164923749
13643,1081.569013964743
13644,3989.30507037898
13647,1770.4136476509439
13649,412.7483887986083
13650,1821.467333086602
13651,1301.6818050461075
13652,873.8481083474369
13654,2642.5806988552445
13655,944.9343420946592
13656,490.3158617775099
13657,750.1098448874012
13658,2405.4003462893634
13659,737.366097390663
13662,1056.1771282686727
13666,403.04921401325845
13668,5121.802424104
13669,850.6012360002259
13672,428.4078168258904
13673,1858.675776130493
13675,532.6421872368877
13680,2525.6070643523917
13681,1525.8823931223653
13685,5549.886865934411
13692,1098.3632820934308
13694,48737.72137508203
13695,2903.546411214677
13700,2110.8818928258206
13704,5545.515430425718
13705,597.4900095986048
13707,520.8645067191987
13709,5318.137674900121
13715,886.2780958938554
13717,1412.551770282751
13718,526.0242062702785
13719,1443.8429293161037
13720,971.891263013133
13722,1127.464634334977
13725,1296.9518685729183
13726,2124.101712716099
13727,1639.7744008492505
13728,1125.5139694300747
13730,1142.662675675918
13731,705.5642534560171
13735,2479.1632251715737
13736,740.6534220415955
13741,1038.190983692361
13742,2636.9183663430904
13743,1644.5797548936555
13744,587.7495133311526
13748,859.1166614825602
13750,1401.4652024680902
13752,1395.888836318294
13754,449.37106178593416
13755,5212.165854244626
13756,3855.7618916874626
13758,2401.924909858514
13759,1176.2219043516618
13760,555.5547787332252
13761,1214.152916002455
13764,1114.2631686991886
13767,12942.61968380023
13769,2198.559239524655
13771,2132.77025807808
13772,1352.3786246008774
13777,14911.704321818774
13780,863.3205655393218
13782,967.3302181668944
13784,2304.3576408576837
13787,450.7889187619683
13791,1268.3273465693717
13792,482.885407173543
13798,28209.951068635623
13799,649.9317590403184
13802,3245.618779790015
13804,2126.462951231044
13805,1297.9598579015296
13808,3143.448678347649
13810,1646.5798990904714
13811,1007.8244606815401
13812,1280.2896742585713
13813,2223.231518290777
13814,1982.9588102644352
13815,2792.9843360321
13816,1451.3201025260105
13817,499.626583147255
13819,910.5698322779734
13821,515.6561315161488
13822,1673.5470375773727
13823,1397.6470674327313
13824,1443.0187648463027
13827,1107.2769883021144
13831,1654.6964615935358
13835,1076.7801397665305
13837,471.579194288729
13838,643.9898086059995
13842,2648.9417132676394
13846,657.4330840980792
13848,980.1717217848308
13849,1691.826041283686
13851,2427.688771577916
13854,6333.094279652118
13856,852.999711903
13860,2626.357000611276
13862,1823.8564966268225
13865,744.7251186343598
13867,1422.3595926949126
13868,8320.523277507144
13869,2365.9104990373744
13870,2419.5913301062005
13871,5573.662691996085
13873,598.0068995308726
13875,1638.8598977621848
13880,2689.3732120025475
13881,14390.994836765089
13882,3479.610866104967
13883,2030.0267475051332
13884,995.440932103685
13885,621.4242414871309
13888,839.5488270261044
13890,1652.678560278253
13892,1042.1409373849249
13894,665.2581868279123
13895,3563.1650467208933
13899,475.67317348260923
13900,784.0892730875569
13901,2545.29040327764
13904,481.92684490644683
13908,2108.90594152823
13911,2342.552709679448
13914,2115.293000612833
13917,753.448463348839
13918,1319.5947080012027
13919,976.693314105683
13924,3682.791694870481
13925,1152.4491233966628
13928,1288.9091307076094
13929,656.4465296948044
13930,844.7499229761901
13931,1091.5768391557467
13933,1032.1835690629812
13939,686.9109465302587
13940,1598.5693729574364
13941,3208.460000612047
13946,747.2548969218315
13949,4604.319587028958
13950,1029.8215527698908
13951,781.1368565684925
13952,1554.9859959506784
13953,2664.066201041296
13954,1415.0089701273287
13955,457.0739255980377
13956,1285.598037514847
13959,605.3144236877437
13960,1182.6987579166803
13962,485.0598713111458
13963,674.7878401872778
13969,7003.967618806926
13971,2647.5041057131957
13972,555.5312665452544
13975,2122.5985156571924
13978,1290.7506979547693
13982,1372.683837218522
13983,2061.8530958308456
13984,903.879438879939
13985,7053.627388769557
13988,3932.6107761324065
13989,786.1205797613285
13991,1794.7290927012748
13993,2943.0099503219367
13994,3663.4602782213324
13995,1567.820987606355
13999,3105.6399631273266
14001,1512.956521148208
14002,991.1616976397611
14004,3735.9530623928385
14005,3504.1029909392714
14006,899.9322619964609
14009,822.3767909081259
14013,732.0744873980915
14016,2946.34976278441
14019,2199.94171725398
14020,1432.07756385766
14021,845.5968945168297
14023,707.4399281148288
14024,804.0701483053068
14029,1045.403063795358
14030,1597.5424352258399
14031,12002.989999319736
14032,2366.8161393829496
14034,830.2676727168524
14035,1382.9078293932669
14037,341.0618216951484
14038,1442.7289423955995
14040,3103.950481041338
14044,788.0172121905656
14045,1234.980745241614
14047,1074.0892894880512
14049,4107.582270299797
14050,1203.1136768709384
14051,11778.150586026224
14053,732.5783908248042
14056,7598.068870786876
14057,4419.316032444599
14060,4708.861121964199
14062,7517.671506628847
14064,1513.7773617053383
14067,1086.1981487374496
14071,1632.999155918463
14075,1018.0468869992778
14077,794.2824297678503
14078,1004.561623905932
14081,642.5719184435027
14083,875.2230746393606
14085,3485.3558764997733
14088,36294.30401744258
14092,3300.8766550904247
14096,126538.6295664554
14099,2471.116520893017
14101,4588.93081079751
14102,3924.522872413699
14104,711.4229737529394
14107,2089.7415681251837
14108,1314.8647242072718
14110,5131.7892533600125
14111,1079.062711228702
14112,2539.9589630057326
14113,1382.0185252614162
14114,479.1613339590391
14116,2549.0043672734273
14121,7260.621156800705
14125,3917.739891068198
14126,1940.3848276341505
14127,696.8005053748172
14128,714.7798275990096
14129,1173.0767523178624
14132,4858.854267039398
14133,570.5848912735744
14135,3491.4952656545156
14138,1770.0091681818922
14140,2468.6280420732414
14141,1970.9006781236494
14145,3340.06948994975
14146,2490.6990113895295
14147,629.310088238314
14150,555.34578556719
14152,740.4631001566453
14156,89119.227990441
14157,513.5226188520818
14159,3771.03569507787
14161,897.5365040199623
14162,468.44078811878046
14163,2520.6401124254453
14164,1594.0239960234767
14167,704.1920970423565
14173,856.1061817563858
14175,2552.2878793484606
14176,614.3044563336322
14177,1118.3127816346062
14178,2430.636052625059
14179,1518.9543320506227
14180,3783.473447027152
14188,1794.8341291824468
14189,3626.795328269167
14191,5680.6356521678335
14193,768.1385367949265
14194,9864.066470694934
14195,588.9737770983003
14198,1005.3465814296887
14201,872.2391099225504
14205,620.7022887019476
14209,1751.7839338391136
14210,1504.9803662712911
14211,2293.253419797568
14214,772.4742788203961
14215,1533.9843461630262
14216,5380.244351288244
14217,1795.6232518215288
14220,533.5478351878264
14221,2829.4533354548016
14223,1054.8544395346087
14224,1024.065757545177
14226,1610.6320388747263
14227,2787.919553055955
14229,1176.4745359898352
14231,923.4610339938713
14232,1734.3059161023014
14233,1477.5050954856417
14234,2166.897531385427
14235,2605.530690710544
14236,506.2209378796165
14239,2290.1002880759556
14240,1106.6811153730837
14242,450.77314385185576
14243,2142.962277379471
14245,998.2630532370158
14246,1440.4067929701368
14250,2071.944476109547
14251,5208.771940535504
14256,608.1812811544374
14257,2405.124279627976
14258,7964.342184189629
14261,1351.600707399344
14262,2982.932827897541
14264,634.1923918833933
14265,993.599358099205
14267,1002.2444923978296
14272,694.0527536062542
14273,925.0452882310434
14276,1058.8006582005928
14277,3267.9969533336293
14282,2747.8073528375985
14284,1507.4191606313302
14285,3004.70048775641
14286,2954.0143667410453
14287,613.8930751733601
14289,953.3721604009194
14290,1477.9996541559317
14291,3148.689203784419
14292,4427.523155572122
14293,825.2525404741016
14297,1402.1707058405393
14298,37916.98942287222
14299,3001.056295879724
14305,1904.6440769114242
14306,1602.9724101652896
14307,1916.7857203816957
14309,2040.330050197798
14312,1398.527038817509
14315,2307.813425829592
14320,431.3699087400894
14321,1320.2639814658453
14323,729.1585815166602
14329,3154.915936005946
14331,780.2379600776203
14332,1707.9167166332645
14334,2051.1973414658146
14335,1016.8609596240076
14336,1401.0276833754076
14338,526.2496675756486
14341,1892.24312594389
14342,933.4286110225432
14344,773.3419447634038
14346,963.3850488794635
14352,1166.7713073885027
14354,1591.575072522825
14356,1579.4319720540773
14359,1749.5832462728918
14360,2708.7959373855115
14364,3942.181608388398
14367,8313.951058410685
14377,673.1459966243199
14379,562.7903811855344
14383,1923.809209299576
14385,2040.114690828137
14387,3046.638553340931
14388,2474.5919638483047
14389,1330.218024556538
14390,3592.104900559654
14395,2705.9814488257457
14396,556.4193883547265
14397,3429.194747129221
14401,3283.4811477368307
14403,1139.727333946086
14404,1325.0646389642961
14407,2098.047385449465
14408,2634.4693353299035
14409,1592.7667524035348
14410,1241.6590715782058
14412,1584.1966609230321
14414,1322.7471864945785
14415,4208.305350660608
14416,1556.3279111165868
14418,3836.237701068164
14419,1041.9467594345456
14421,852.7469739249361
14422,4108.092704928612
14426,3584.8552108273734
14427,1123.9153667605972
14428,1217.3403347008307
14432,4970.652690762129
14434,3461.8847597110316
14440,1583.088365832091
14441,1753.948884846946
14442,1028.9738794768857
14443,1132.4448760486287
14446,1197.1440036412757
14447,1223.867186664594
14448,496.9632305521439
14449,828.3979631452212
14450,621.9124885920296
14451,848.0072611950031
14452,1084.4247668071225
14456,5182.983463942094
14460,704.2558928713883
14461,1643.6794097862762
14462,1886.986688771813
14463,982.494435053888
14465,720.8805048285993
14466,1727.5890794838824
14467,772.1413230517643
14470,516.9032011921763
14472,1624.7531282410966
14473,512.6203983798496
14475,888.6878978757129
14477,1375.0146582223028
14479,409.1958607591647
14481,651.5028418581234
14482,2385.6184886187357
14487,1119.387356190156
14491,449.47467581205143
14493,3156.6017911382914
14495,845.417063329352
14496,459.94084422896236
14498,1663.2309708196963
14499,1015.7791573793735
14500,646.9710212102023
14501,488.9518513443825
14502,2373.2039745709644
14503,4403.709427441433
14504,899.6872389521878
14505,3993.590531215546
14506,1598.3657865704017
14507,1355.6951637554744
14508,1114.7055025293448
14511,2575.427064970759
14512,595.4848462011628
14513,774.8064370258654
14514,964.6321329407945
14515,2362.9141600752
14517,758.6139164728554
14520,466.87778362563074
14522,1364.0027359987282
14524,1538.942395684544
14525,3279.7192174909565
14527,6638.910917201447
14529,1618.5715981107091
14530,2360.4004494565206
14532,868.6961585468018
14533,1523.0612646200093
14534,3901.6678684361805
14535,2360.0516986448474
14538,668.8282449221696
14539,2364.9522522939264
14540,1021.0400528315971
14541,1471.7528860001305
14543,2931.013134055923
14544,915.4839124642846
14546,2477.2242786526367
14547,10398.989372138736
14548,595.9607495427011
14550,2264.367253144273
14551,566.7038505761841
14553,865.2269416690029
14554,6364.3824289595195
14555,467.4732103271085
14560,1796.8065076536402
14561,1590.324328061756
14562,4678.827264933347
14565,1735.303404345164
14567,1724.4664618084694
14572,2430.7299802631665
14573,1239.1377836223173
14577,715.6844656896054
14583,1560.7751321051608
14584,1479.1006158435905
14587,1510.1324021423034
14591,1688.9971755676588
14592,1774.1782344437106
14593,809.955053404199
14594,391.82172223274097
14595,1714.832797570061
14597,1310.0828383211942
14606,9431.906419423021
14607,16056.24801983866
14608,1481.3071421559525
14609,797.4063721501458
14616,504.79771146531107
14618,611.7710505042903
14620,532.7084523885544
14621,1448.374523206902
14623,1219.930249279089
14624,1101.196133837063
14625,526.8975815643574
14626,2746.9917107220263
14628,751.9959140231795
14629,2035.4697516495069
14631,967.1972274824217
14636,668.6715669882165
14639,2006.2380554346582
14640,2354.7483883290893
14643,545.1894322107976
14644,871.6689690299472
14645,693.3638967868109
14646,221382.89646536935
14649,1406.5789368273688
14651,731.7774770596619
14653,1630.341779860779
14655,1703.3938470865653
14656,517.5517140992648
14657,717.5853891029128
14658,925.7609432497684
14659,2041.9581538508005
14660,1071.1781695040022
14662,926.9141365099181
14664,2020.8999600879251
14665,1569.1870305134196
14667,6986.963852044153
14669,644.0833680380606
14672,674.7674900943881
14673,1332.2752627261575
14676,2234.4411305526373
14680,20615.087296572445
14681,597.0815963852026
14682,539.5613340949337
14684,1132.5078514967322
14688,4242.5151310164165
14690,823.17823801927
14691,2369.997941561414
14692,644.6030507357486
14696,1645.493067527845
14698,3214.65934903413
14700,1952.389106153377
14701,2194.586577779123
14702,2627.3878081867465
14704,2493.5510232026127
14708,819.7513115792804
14709,3898.1774747068835
14710,2199.8462310869286
14711,3103.2719217701006
14712,2124.541865224677
14713,2143.510754324093
14715,938.0919027332076
14716,816.4288191251468
14719,1839.866270808209
14720,1523.9324177116073
14723,994.8732108376379
14730,2053.748285418991
14731,787.0454948925694
14732,2357.596147337638
14733,6178.660237301894
14735,4877.036994255111
14737,865.3161347649952
14738,1326.5211318934232
14739,2699.6929352774605
14740,1198.5540837415056
14741,1226.217798033899
14744,994.0537536973286
14745,1275.8561530025788
14748,1011.5076611856432
14754,697.1840403208571
14755,4050.1970413691324
14758,1232.5923610287555
14759,1533.3140207042352
14761,453.138525105234
14765,805.9014842427137
14766,2029.9098546089267
14768,785.704865431078
14769,8180.720668077719
14770,781.7288941469201
14775,742.7378628651317
14776,2093.2062506701723
14778,663.151713034057
14779,458.74648579460046
14780,1143.010737677398
14784,478.0877721788172
14785,1744.767198342097
14788,2351.4528431740328
14790,1033.5146242094254
14794,1292.7426647182197
14796,5938.733800469203
14798,462.23238071932406
14800,3184.65478418723
14803,654.4874390028185
14805,752.6324664807382
14808,3347.3393030920975
14810,1780.8909581576895
14815,1475.0898801411142
14817,829.6111654351932
14818,954.4448367370828
14819,729.5606166681002
14820,1086.1424967863954
14823,639.2286896800993
14824,2248.7347490024026
14825,1891.61081371203
14828,1510.2920853810301
14829,662.873393445026
14834,2015.060858723481
14836,1536.3307866869118
14837,1872.7552898466793
14841,2518.9636278896014
14842,2456.4642486410703
14844,2785.443023514774
14849,5973.699710075288
14851,689.4188382942132
14852,2766.837867770948
14853,755.2485643524213
14854,2592.9484675309
14855,1145.6777326741453
14856,1785.9959816111977
14857,1479.542261029908
14859,1693.127181461183
14862,1332.2073147726817
14865,322.08697801592587
14866,11071.799792493764
14867,662.0457388867574
14868,3177.504416990598
14869,1345.5749748291662
14871,624.8461077073541
14875,1359.1897655684602
14878,1250.721346059036
14880,892.736008243332
14882,2276.2041798714613
14883,1049.1710261650162
14891,651.5439964995085
